Crypto,Date,Open,High,Low,Close
ETH,12/31/21,3736.59,3812.67,3622.51,3687.67
ETH,12/30/21,3725.6,3768.63,3590.0,3733.98
ETH,12/29/21,3809.14,3827.01,3700.0,3724.98
ETH,12/28/21,4061.29,4075.97,3765.23,3807.82
ETH,12/27/21,4086.36,4128.28,4037.0,4061.3
ETH,12/26/21,4121.49,4121.93,4006.78,4087.98
ETH,12/25/21,4067.0,4138.22,4026.9,4121.52
ETH,12/24/21,4116.99,4135.98,4045.72,4067.43
ETH,12/23/21,4015.5,4150.48,3896.0,4112.67
ETH,12/22/21,4026.35,4074.63,3944.39,4015.75
ETH,12/21/21,3920.0,4062.6,3896.18,4023.92
ETH,12/20/21,3919.7,3991.66,3757.6,3914.36
ETH,12/19/21,3977.24,4027.91,3891.99,3922.25
ETH,12/18/21,3906.61,3991.34,3769.79,3976.42
ETH,12/17/21,4030.84,4030.84,3706.36,3913.17
ETH,12/16/21,4064.76,4112.32,3981.25,4030.84
ETH,12/15/21,3852.13,4092.42,3655.42,4066.0
ETH,12/14/21,3770.65,3881.71,3689.01,3854.24
ETH,12/13/21,4124.25,4170.3,3672.83,3770.01
ETH,12/12/21,4030.71,4175.3,3990.01,4122.34
ETH,12/11/21,4000.37,4097.91,3838.01,4022.39
ETH,12/10/21,4165.55,4228.97,3936.02,3999.61
ETH,12/9/21,4418.54,4486.63,4075.96,4167.7
ETH,12/8/21,4292.42,4454.4,4234.92,4418.54
ETH,12/7/21,4335.07,4426.89,4270.01,4292.32
ETH,12/6/21,4150.43,4352.68,3925.69,4324.65
ETH,12/5/21,4065.98,4250.76,4040.11,4153.22
ETH,12/4/21,4207.42,4251.1,3521.01,4066.1
ETH,12/3/21,4546.81,4656.95,4053.03,4218.61
ETH,12/2/21,4569.99,4633.66,4437.1,4545.44
ETH,12/1/21,4627.41,4778.67,4539.47,4569.99
ETH,11/30/21,4453.01,4747.85,4352.23,4627.16
ETH,11/29/21,4260.4,4460.4,4223.17,4453.8
ETH,11/28/21,4080.89,4258.78,3971.17,4256.95
ETH,11/27/21,4073.9,4184.99,4031.71,4080.89
ETH,11/26/21,4500.31,4552.35,3924.3,4078.31
ETH,11/25/21,4257.58,4530.85,4240.63,4500.0
ETH,11/24/21,4353.67,4371.83,4170.08,4257.24
ETH,11/23/21,4079.99,4385.99,4068.57,4351.45
ETH,11/22/21,4366.0,4370.41,4026.22,4078.51
ETH,11/21/21,4433.53,4438.13,4308.1,4369.45
ETH,11/20/21,4284.06,4433.39,4212.18,4433.39
ETH,11/19/21,4023.62,4309.9,3960.01,4279.0
ETH,11/18/21,4253.17,4343.0,3958.99,4022.41
ETH,11/17/21,4257.54,4298.99,4069.91,4253.17
ETH,11/16/21,4571.8,4586.86,4124.77,4257.79
ETH,11/15/21,4576.79,4768.63,4544.62,4572.81
ETH,11/14/21,4653.33,4690.73,4520.0,4576.79
ETH,11/13/21,4655.93,4704.8,4589.1,4652.4
ETH,11/12/21,4743.69,4804.99,4510.0,4655.12
ETH,11/11/21,4543.57,4779.81,4534.19,4743.2
ETH,11/10/21,4800.0,4865.81,4507.16,4557.49
ETH,11/9/21,4774.43,4838.98,4715.51,4800.0
ETH,11/8/21,4629.0,4794.99,4595.0,4773.85
ETH,11/7/21,4487.09,4638.08,4487.09,4629.0
ETH,11/6/21,4454.25,4517.77,4334.0,4488.09
ETH,11/5/21,4516.57,4573.66,4450.01,4453.68
ETH,11/4/21,4618.01,4626.85,4423.32,4517.22
ETH,11/3/21,4504.17,4665.02,4459.9,4618.0
ETH,11/2/21,4313.35,4532.4,4279.91,4505.48
ETH,11/1/21,4269.51,4379.69,4160.0,4310.99
ETH,10/31/21,4311.4,4394.0,4171.6,4269.5
ETH,10/30/21,4403.43,4433.17,4250.11,4311.57
ETH,10/29/21,4251.75,4457.01,4220.0,4409.1
ETH,10/28/21,3984.15,4290.1,3900.46,4257.6
ETH,10/27/21,4261.77,4312.84,3944.54,3984.14
ETH,10/26/21,4180.8,4292.51,4137.46,4262.82
ETH,10/25/21,4065.99,4232.98,4063.13,4180.8
ETH,10/24/21,4089.47,4184.4,3964.49,4063.12
ETH,10/23/21,3976.87,4124.33,3930.11,4089.33
ETH,10/22/21,4090.18,4162.58,3890.0,3975.35
ETH,10/21/21,4107.96,4366.5,4027.0,4089.19
ETH,10/20/21,3809.01,4135.43,3803.8,4107.96
ETH,10/19/21,3735.25,3854.96,3717.18,3809.34
ETH,10/18/21,3702.37,3893.93,3684.74,3739.16
ETH,10/17/21,3830.1,3915.31,3651.54,3700.98
ETH,10/16/21,3879.98,3968.86,3808.5,3831.77
ETH,10/15/21,3759.36,3900.0,3735.99,3879.87
ETH,10/14/21,3577.86,3821.09,3569.86,3759.36
ETH,10/13/21,3477.47,3584.99,3413.34,3576.0
ETH,10/12/21,3490.01,3545.0,3405.83,3476.8
ETH,10/11/21,3515.01,3620.0,3379.63,3493.73
ETH,10/10/21,3579.31,3604.01,3487.73,3512.75
ETH,10/9/21,3552.8,3629.63,3540.37,3579.31
ETH,10/8/21,3623.95,3670.7,3538.26,3554.29
ETH,10/7/21,3563.33,3641.24,3472.02,3623.58
ETH,10/6/21,3526.66,3628.01,3349.96,3560.16
ETH,10/5/21,3384.3,3533.79,3356.61,3533.79
ETH,10/4/21,3427.46,3437.5,3278.34,3384.3
ETH,10/3/21,3428.74,3485.29,3343.31,3426.97
ETH,10/2/21,3294.08,3465.26,3259.29,3428.74
ETH,10/1/21,2972.8,3315.8,2965.69,3293.01
ETH,9/30/21,2820.19,3049.0,2805.81,2972.8
ETH,9/29/21,2862.64,2948.52,2783.03,2820.49
ETH,9/28/21,2974.94,3029.77,2806.54,2863.28
ETH,9/27/21,3091.84,3165.76,2960.88,2974.94
ETH,9/26/21,2924.68,3099.21,2740.67,3088.41
ETH,9/25/21,2946.69,2983.0,2801.01,2927.45
ETH,9/24/21,3142.7,3162.69,2745.22,2947.01
ETH,9/23/21,3026.74,3173.94,3015.7,3142.44
ETH,9/22/21,2765.16,3090.0,2668.0,3026.36
ETH,9/21/21,3032.76,3105.01,2755.01,2765.16
ETH,9/20/21,3358.98,3364.47,2925.03,3019.11
ETH,9/19/21,3398.69,3456.0,3308.56,3359.13
ETH,9/18/21,3374.78,3539.62,3352.3,3398.69
ETH,9/17/21,3494.84,3592.39,3366.69,3378.01
ETH,9/16/21,3554.51,3674.37,3485.01,3487.77
ETH,9/15/21,3376.41,3570.83,3334.99,3551.43
ETH,9/14/21,3296.03,3409.2,3271.86,3377.76
ETH,9/13/21,3316.54,3440.8,3116.0,3295.57
ETH,9/12/21,3292.45,3468.57,3234.98,3316.89
ETH,9/11/21,3244.49,3346.56,3153.38,3293.97
ETH,9/10/21,3425.57,3512.95,3222.89,3250.96
ETH,9/9/21,3478.99,3567.72,3396.27,3424.95
ETH,9/8/21,3421.6,3541.54,3222.79,3473.72
ETH,9/7/21,3952.0,3969.33,2963.48,3415.04
ETH,9/6/21,3971.68,3980.59,3870.0,3949.99
ETH,9/5/21,3880.48,3972.39,3836.7,3972.05
ETH,9/4/21,3917.25,3970.01,3836.16,3880.55
ETH,9/3/21,3808.77,4027.56,3715.41,3917.19
ETH,9/2/21,3729.99,3841.52,3725.09,3811.26
ETH,9/1/21,3392.41,3776.01,3374.38,3730.0
ETH,8/31/21,3341.22,3472.31,3190.97,3392.83
ETH,8/30/21,3236.0,3347.51,3146.06,3342.39
ETH,8/29/21,3239.16,3284.56,3159.2,3236.0
ETH,8/28/21,3265.28,3286.25,3214.42,3239.14
ETH,8/27/21,3116.84,3275.51,3064.0,3264.37
ETH,8/26/21,3210.0,3251.71,3058.83,3116.84
ETH,8/25/21,3217.06,3250.0,3081.18,3210.0
ETH,8/24/21,3339.92,3359.59,3150.01,3216.7
ETH,8/23/21,3156.12,3378.21,3144.85,3339.98
ETH,8/22/21,3226.38,3274.71,3131.0,3156.96
ETH,8/21/21,3261.4,3309.99,3210.21,3226.38
ETH,8/20/21,3158.58,3299.64,3145.37,3260.97
ETH,8/19/21,3007.05,3163.23,2962.08,3157.16
ETH,8/18/21,3070.53,3128.29,2954.23,3007.34
ETH,8/17/21,3166.44,3292.1,3017.51,3072.0
ETH,8/16/21,3268.23,3334.17,3139.85,3164.98
ETH,8/15/21,3233.51,3287.85,3117.76,3261.22
ETH,8/14/21,3284.08,3331.0,3210.37,3233.92
ETH,8/13/21,3065.68,3296.78,2988.54,3281.0
ETH,8/12/21,3234.77,3241.96,2982.53,3061.61
ETH,8/11/21,3156.56,3272.74,3119.74,3236.2
ETH,8/10/21,3069.2,3231.74,3035.51,3156.55
ETH,8/9/21,2993.95,3186.63,2900.42,3071.56
ETH,8/8/21,3081.48,3189.0,2952.24,2988.72
ETH,8/7/21,2912.64,3173.53,2868.06,3081.75
ETH,8/6/21,2809.35,2948.78,2722.05,2911.7
ETH,8/5/21,2708.59,2825.89,2533.45,2803.67
ETH,8/4/21,2486.08,2723.17,2460.32,2708.97
ETH,8/3/21,2599.19,2636.0,2447.65,2487.41
ETH,8/2/21,2671.0,2677.26,2512.19,2597.51
ETH,8/1/21,2491.4,2698.14,2491.4,2670.0
ETH,7/31/21,2420.1,2498.41,2417.69,2490.81
ETH,7/30/21,2314.16,2449.06,2306.86,2419.57
ETH,7/29/21,2298.19,2337.0,2266.5,2314.17
ETH,7/28/21,2243.0,2343.29,2241.77,2301.1
ETH,7/27/21,2257.95,2318.42,2153.94,2242.77
ETH,7/26/21,2157.37,2429.17,2155.65,2260.97
ETH,7/25/21,2152.47,2194.22,2109.25,2157.66
ETH,7/24/21,2039.99,2199.0,2038.32,2151.04
ETH,7/23/21,2016.37,2092.0,1997.67,2039.45
ETH,7/22/21,1948.07,2044.0,1941.99,2016.29
ETH,7/21/21,1794.03,2026.18,1755.03,1947.62
ETH,7/20/21,1819.3,1838.65,1718.25,1794.03
ETH,7/19/21,1892.97,1926.76,1806.92,1819.3
ETH,7/18/21,1899.02,1990.0,1879.81,1895.28
ETH,7/17/21,1897.88,1917.96,1852.15,1899.02
ETH,7/16/21,1925.22,1961.49,1859.16,1902.35
ETH,7/15/21,1988.93,2038.32,1881.02,1925.09
ETH,7/14/21,1948.01,2017.49,1867.17,1989.35
ETH,7/13/21,2026.57,2043.12,1917.89,1949.46
ETH,7/12/21,2130.55,2171.69,2007.07,2026.57
ETH,7/11/21,2113.51,2153.12,2081.9,2130.87
ETH,7/10/21,2134.85,2190.85,2075.04,2095.08
ETH,7/9/21,2137.8,2185.59,2049.52,2134.85
ETH,7/8/21,2362.37,2362.37,2128.42,2137.8
ETH,7/7/21,2307.34,2407.35,2272.51,2362.01
ETH,7/6/21,2217.61,2347.96,2195.01,2310.85
ETH,7/5/21,2350.42,2386.14,2159.84,2217.31
ETH,7/4/21,2219.55,2371.52,2187.53,2350.42
ETH,7/3/21,2089.0,2238.38,2088.37,2219.55
ETH,7/2/21,2124.0,2138.73,2018.95,2089.0
ETH,7/1/21,2237.34,2282.98,2076.48,2117.6
ETH,6/30/21,2191.61,2282.02,2089.16,2239.11
ETH,6/29/21,2135.53,2242.02,2063.38,2191.26
ETH,6/28/21,1816.49,2142.69,1814.74,2135.01
ETH,6/27/21,1788.18,1892.12,1786.22,1816.34
ETH,6/26/21,1863.45,1865.83,1717.33,1767.57
ETH,6/25/21,2004.62,2019.97,1793.29,1867.87
ETH,6/24/21,1932.09,2035.61,1887.33,2007.27
ETH,6/23/21,1930.48,2043.01,1850.02,1931.56
ETH,6/22/21,1938.77,1996.72,1701.1,1930.48
ETH,6/21/21,2259.33,2275.73,1894.3,1941.23
ETH,6/20/21,2225.64,2261.99,2047.02,2254.99
ETH,6/19/21,2192.36,2277.06,2174.71,2225.64
ETH,6/18/21,2340.25,2378.39,2143.41,2194.37
ETH,6/17/21,2400.17,2457.61,2306.55,2343.23
ETH,6/16/21,2523.24,2563.96,2382.43,2402.42
ETH,6/15/21,2541.43,2639.23,2512.66,2522.43
ETH,6/14/21,2577.09,2608.27,2520.78,2541.84
ETH,6/13/21,2403.58,2562.82,2316.34,2562.82
ETH,6/12/21,2383.54,2438.98,2267.1,2403.58
ETH,6/11/21,2468.9,2490.9,2376.98,2383.54
ETH,6/10/21,2562.22,2621.95,2430.76,2467.85
ETH,6/9/21,2538.25,2626.27,2410.03,2563.27
ETH,6/8/21,2650.89,2663.01,2314.17,2537.01
ETH,6/7/21,2709.96,2846.38,2631.66,2651.31
ETH,6/6/21,2630.54,2747.44,2553.42,2706.96
ETH,6/5/21,2704.94,2814.62,2584.06,2627.47
ETH,6/4/21,2823.63,2870.01,2557.17,2702.23
ETH,6/3/21,2723.56,2887.0,2665.45,2819.99
ETH,6/2/21,2574.14,2799.39,2557.7,2723.52
ETH,6/1/21,2598.99,2737.96,2530.59,2577.58
ETH,5/31/21,2433.04,2677.51,2278.03,2595.82
ETH,5/30/21,2240.37,2477.15,2186.92,2437.73
ETH,5/29/21,2429.76,2567.0,2209.61,2237.97
ETH,5/28/21,2725.25,2789.64,2422.28,2424.99
ETH,5/27/21,2799.9,2889.51,2641.47,2725.92
ETH,5/26/21,2559.85,2910.0,2535.0,2791.65
ETH,5/25/21,2632.46,2751.98,2387.51,2552.11
ETH,5/24/21,2068.01,2679.0,2050.61,2623.97
ETH,5/23/21,2356.9,2382.66,1737.28,2073.14
ETH,5/22/21,2251.49,2482.37,2107.48,2356.38
ETH,5/21/21,2767.6,2939.63,2248.68,2248.8
ETH,5/20/21,2541.89,2993.64,2172.87,2761.8
ETH,5/19/21,3431.0,3465.99,1889.42,2535.67
ETH,5/18/21,3441.54,3564.21,3198.48,3434.23
ETH,5/17/21,3373.74,3589.0,3126.42,3440.1
ETH,5/16/21,3792.71,3878.01,3345.04,3360.34
ETH,5/15/21,3983.66,4133.31,3663.23,3794.99
ETH,5/14/21,3712.0,4175.68,3612.61,3990.47
ETH,5/13/21,4101.41,4241.63,3527.0,3714.2
ETH,5/12/21,4139.99,4372.35,3940.02,4104.21
ETH,5/11/21,3885.92,4140.0,3781.66,4140.0
ETH,5/10/21,3911.64,4209.43,3697.46,3899.32
ETH,5/9/21,3854.53,3980.33,3734.16,3909.82
ETH,5/8/21,3501.75,3863.54,3431.03,3852.0
ETH,5/7/21,3468.09,3588.14,3366.78,3501.77
ETH,5/6/21,3464.45,3607.59,3382.27,3467.85
ETH,5/5/21,3405.35,3484.01,3215.17,3467.44
ETH,5/4/21,3287.57,3492.19,3195.07,3409.65
ETH,5/3/21,2969.0,3339.24,2936.4,3288.0
ETH,5/2/21,2950.19,2976.97,2858.0,2969.0
ETH,5/1/21,2763.92,2951.0,2743.26,2949.51
ETH,4/30/21,2709.0,2799.0,2702.31,2763.92
ETH,4/29/21,2711.17,2799.99,2675.41,2712.8
ETH,4/28/21,2646.0,2748.0,2564.4,2708.01
ETH,4/27/21,2458.3,2680.29,2431.6,2649.25
ETH,4/26/21,2209.0,2531.25,2180.0,2463.0
ETH,4/25/21,2298.15,2355.54,2166.72,2214.89
ETH,4/24/21,2324.98,2370.26,2162.01,2295.99
ETH,4/23/21,2400.0,2447.35,2117.03,2323.83
ETH,4/22/21,2408.09,2643.3,2315.24,2408.0
ETH,4/21/21,2309.4,2467.23,2237.91,2405.01
ETH,4/20/21,2208.95,2330.5,2055.36,2307.28
ETH,4/19/21,2229.05,2279.28,2084.37,2206.66
ETH,4/18/21,2390.67,2396.05,1976.71,2226.09
ETH,4/17/21,2460.84,2496.82,2318.08,2390.93
ETH,4/16/21,2498.19,2548.39,2335.38,2460.83
ETH,4/15/21,2369.99,2499.99,2369.99,2499.5
ETH,4/14/21,2301.0,2399.07,2269.33,2369.54
ETH,4/13/21,2146.5,2315.0,2137.08,2301.0
ETH,4/12/21,2141.68,2199.62,2104.03,2145.92
ETH,4/11/21,2087.48,2163.94,2082.37,2144.51
ETH,4/10/21,2069.34,2194.68,2056.78,2090.86
ETH,4/9/21,2055.02,2100.41,2045.0,2070.83
ETH,4/8/21,1988.0,2077.13,1953.19,2054.91
ETH,4/7/21,2121.69,2126.17,1937.28,1983.56
ETH,4/6/21,2106.15,2149.55,2047.32,2122.45
ETH,4/5/21,2061.67,2129.92,2004.69,2104.42
ETH,4/4/21,2059.01,2091.55,1983.34,2061.67
ETH,4/3/21,2091.0,2143.99,2006.37,2061.32
ETH,4/2/21,1969.99,2105.81,1950.3,2092.13
ETH,4/1/21,1940.25,1982.53,1899.37,1969.99
ETH,3/31/21,1840.97,1940.0,1777.17,1940.0
ETH,3/30/21,1808.81,1858.98,1787.2,1840.99
ETH,3/29/21,1668.53,1840.51,1664.09,1806.4
ETH,3/28/21,1718.51,1731.63,1661.91,1667.28
ETH,3/27/21,1665.15,1718.52,1665.15,1718.5
ETH,3/26/21,1604.02,1675.0,1580.08,1664.68
ETH,3/25/21,1609.15,1620.81,1546.91,1603.41
ETH,3/24/21,1669.76,1740.91,1584.09,1615.01
ETH,3/23/21,1661.92,1720.84,1654.01,1672.34
ETH,3/22/21,1800.06,1810.37,1678.35,1678.35
ETH,3/21/21,1827.62,1837.75,1753.97,1800.0
ETH,3/20/21,1814.56,1868.08,1803.41,1827.61
ETH,3/19/21,1773.24,1839.98,1736.33,1817.85
ETH,3/18/21,1816.89,1848.95,1759.83,1774.49
ETH,3/17/21,1797.61,1839.1,1744.97,1817.47
ETH,3/16/21,1792.84,1818.0,1712.6,1797.41
ETH,3/15/21,1876.5,1893.09,1743.24,1791.32
ETH,3/14/21,1912.12,1938.52,1840.0,1876.05
ETH,3/13/21,1758.4,1942.37,1730.86,1911.71
ETH,3/12/21,1842.0,1846.61,1723.95,1758.32
ETH,3/11/21,1819.86,1842.34,1728.14,1840.5
ETH,3/10/21,1825.01,1877.07,1759.34,1816.73
ETH,3/9/21,1791.26,1857.47,1772.89,1825.0
ETH,3/8/21,1664.0,1793.0,1663.27,1790.92
ETH,3/7/21,1647.76,1693.7,1634.39,1664.0
ETH,3/6/21,1535.3,1669.66,1514.25,1642.7
ETH,3/5/21,1516.04,1548.0,1443.65,1535.09
ETH,3/4/21,1592.11,1624.67,1505.69,1516.45
ETH,3/3/21,1467.71,1655.19,1465.75,1595.02
ETH,3/2/21,1547.0,1605.03,1457.48,1467.94
ETH,3/1/21,1417.1,1563.99,1401.44,1547.0
ETH,2/28/21,1506.45,1509.95,1297.64,1416.12
ETH,2/27/21,1429.62,1526.9,1412.64,1507.11
ETH,2/26/21,1520.0,1562.66,1403.0,1429.31
ETH,2/25/21,1587.56,1669.99,1526.11,1526.11
ETH,2/24/21,1536.41,1714.96,1504.28,1591.57
ETH,2/23/21,1793.48,1802.44,1372.14,1539.99
ETH,2/22/21,1911.65,1939.7,870.0,1799.77
ETH,2/21/21,1963.56,1974.99,1836.83,1922.8
ETH,2/20/21,1957.92,2035.95,1928.01,1968.81
ETH,2/19/21,1944.92,1974.67,1891.99,1957.91
ETH,2/18/21,1856.64,1949.72,1832.98,1944.68
ETH,2/17/21,1753.0,1854.09,1733.98,1854.0
ETH,2/16/21,1791.89,1825.11,1726.0,1753.24
ETH,2/15/21,1828.65,1835.02,1672.69,1792.02
ETH,2/14/21,1814.19,1851.8,1787.99,1828.54
ETH,2/13/21,1852.75,1873.28,1765.9,1814.5
ETH,2/12/21,1769.0,1861.74,1741.55,1851.59
ETH,2/11/21,1728.0,1817.0,1706.91,1769.92
ETH,2/10/21,1769.71,1837.84,1682.0,1727.99
ETH,2/9/21,1700.03,1822.24,1700.03,1769.73
ETH,2/8/21,1599.33,1774.62,1569.98,1702.98
ETH,2/7/21,1712.0,1719.0,1502.2,1602.5
ETH,2/6/21,1718.46,1743.59,1648.73,1710.88
ETH,2/5/21,1642.38,1762.0,1591.69,1721.71
ETH,2/4/21,1636.13,1696.88,1562.9,1642.51
ETH,2/3/21,1521.01,1650.0,1511.43,1633.45
ETH,2/2/21,1350.78,1539.88,1344.88,1516.43
ETH,2/1/21,1298.4,1351.96,1273.29,1348.97
ETH,1/31/21,1386.28,1391.57,1284.67,1296.0
ETH,1/30/21,1374.13,1409.55,1327.92,1385.72
ETH,1/29/21,1354.54,1438.01,1293.16,1375.79
ETH,1/28/21,1277.96,1358.04,1222.59,1350.38
ETH,1/27/21,1335.0,1375.47,1210.05,1275.28
ETH,1/26/21,1346.57,1375.27,1246.0,1335.01
ETH,1/25/21,1352.0,1473.54,1313.54,1345.18
ETH,1/24/21,1247.98,1365.55,1224.01,1353.24
ETH,1/23/21,1246.13,1272.56,1198.12,1248.5
ETH,1/22/21,1169.06,1273.92,1043.42,1243.67
ETH,1/21/21,1323.01,1389.16,1165.86,1174.95
ETH,1/20/21,1409.34,1424.99,1240.33,1323.76
ETH,1/19/21,1234.91,1436.47,1233.94,1410.55
ETH,1/18/21,1262.97,1267.46,1185.61,1234.03
ETH,1/17/21,1234.3,1265.55,1167.71,1260.64
ETH,1/16/21,1160.61,1290.89,1153.07,1228.99
ETH,1/15/21,1186.42,1253.18,1074.53,1160.75
ETH,1/14/21,1128.62,1246.02,1088.71,1189.0
ETH,1/13/21,1075.4,1127.0,986.67,1126.3
ETH,1/12/21,1035.76,1148.97,1005.99,1078.26
ETH,1/11/21,1269.58,1288.44,913.93,1035.1
ETH,1/10/21,1293.0,1349.99,1160.05,1269.99
ETH,1/9/21,1188.41,1296.27,1167.73,1292.24
ETH,1/8/21,1254.22,1273.17,1072.44,1190.64
ETH,1/7/21,1180.68,1288.82,1162.0,1251.5
ETH,1/6/21,1089.49,1210.04,1061.04,1183.71
ETH,1/5/21,1007.22,1134.0,976.68,1086.64
ETH,1/4/21,947.94,1165.58,891.24,1008.06
ETH,1/3/21,769.0,975.89,764.76,950.5
ETH,1/2/21,729.66,787.99,717.51,769.0
ETH,1/1/21,739.27,749.88,717.01,729.99
ETH,12/31/20,749.0,755.24,725.29,739.08
ETH,12/30/20,724.42,757.15,719.43,749.13
ETH,12/29/20,727.25,738.97,688.86,723.94
ETH,12/28/20,676.53,746.5,676.53,726.77
ETH,12/27/20,646.98,714.52,625.0,676.41
ETH,12/26/20,618.87,651.83,616.05,647.0
ETH,12/25/20,604.61,633.24,604.59,618.92
ETH,12/24/20,597.37,609.95,550.0,605.1
ETH,12/23/20,622.4,637.95,592.7,597.37
